"Sample","QueryID","SubjectID","Identity","Evalue","Bitscore","AlignmentLength","Coverage","Species","Cancer_Association","Mechanism","Evidence_Level","Relevance_Level","Confidence"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_4882","NC_001702",96.622,3.63e-64,246,148,143.00056,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES03RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_47171","NC_001702",96.622,3.63e-64,246,148,143.00056,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_36134","NC_001702",96.599,1.31e-63,244,147,142.00053,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_37166","NC_001702",96.599,1.33e-63,244,147,142.00053,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_63856","NC_001702",96,1.33e-63,244,150,144,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_111939","NC_001702",95.973,4.73e-63,243,149,142.99977,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_111942","NC_001702",95.973,4.73e-63,243,149,142.99977,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"HT06RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_28915","NC_001702",95.973,4.73e-63,243,149,142.99977,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_59659","NC_001702",95.946,1.71e-62,241,148,142.00008,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_4880","NC_001702",95.946,1.69e-62,241,148,142.00008,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_4881","NC_001702",95.946,1.69e-62,241,148,142.00008,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_4884","NC_001702",95.946,1.69e-62,241,148,142.00008,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_6299","NC_001702",95.333,6.17e-62,239,150,142.9995,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_36133","NC_001702",95.918,6.12e-62,239,147,140.99946,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_37165","NC_001702",95.918,6.17e-62,239,147,140.99946,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_37167","NC_001702",95.918,6.17e-62,239,147,140.99946,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_37168","NC_001702",95.918,6.17e-62,239,147,140.99946,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_37169","NC_001702",95.918,6.17e-62,239,147,140.99946,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_68853","NC_001702",95.333,6.17e-62,239,150,142.9995,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_5014","NC_001702",95.302,2.22e-61,237,149,141.99998,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_111940","NC_001702",95.302,2.2e-61,237,149,141.99998,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_111941","NC_001702",95.302,2.2e-61,237,149,141.99998,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_85075","NC_001501",94.631,1.02e-59,231,149,141.00019,"Varicella-zoster virus","Possible lymphoma; Indirect cancer effects","Latent infection; Immune suppression; Chronic inflammation","Emerging","3_Potential","Low"
"ES05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_10221","NC_001702",94.631,1.02e-59,231,149,141.00019,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_14467","NC_001702",95.205,1.02e-59,231,146,138.9993,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_111943","NC_001702",93.96,4.76e-58,226,149,140.0004,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_10220","NC_001702",93.96,4.76e-58,226,149,140.0004,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_29560","NC_001702",91.333,6.26e-52,206,150,136.9995,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_36637","NC_001702",89.865,1.72e-47,191,148,133.0002,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"HT06RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_177","NC_001702",89.262,2.27e-46,187,149,133.00038,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"HT06RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_178","NC_001702",88.591,1.05e-44,182,149,132.00059,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_36134","NC_001501",85.034,2.95e-35,150,147,124.99998,"Varicella-zoster virus","Possible lymphoma; Indirect cancer effects","Latent infection; Immune suppression; Chronic inflammation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_36133","NC_001501",84.354,1.37e-33,145,147,124.00038,"Varicella-zoster virus","Possible lymphoma; Indirect cancer effects","Latent infection; Immune suppression; Chronic inflammation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_63901","NC_001501",85.926,1.37e-33,145,135,116.0001,"Varicella-zoster virus","Possible lymphoma; Indirect cancer effects","Latent infection; Immune suppression; Chronic inflammation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_63902","NC_001501",84.444,2.97e-30,134,135,113.9994,"Varicella-zoster virus","Possible lymphoma; Indirect cancer effects","Latent infection; Immune suppression; Chronic inflammation","Emerging","3_Potential","Low"
"HT06RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_3930","NC_001702",95.652,6e-24,111,69,65.99988,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_37166","NC_001501",80.159,5.08e-18,93.5,126,101.00034,"Varicella-zoster virus","Possible lymphoma; Indirect cancer effects","Latent infection; Immune suppression; Chronic inflammation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_37167","NC_001501",79.365,2.36e-16,87.9,126,99.9999,"Varicella-zoster virus","Possible lymphoma; Indirect cancer effects","Latent infection; Immune suppression; Chronic inflammation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_37168","NC_001501",79.365,2.36e-16,87.9,126,99.9999,"Varicella-zoster virus","Possible lymphoma; Indirect cancer effects","Latent infection; Immune suppression; Chronic inflammation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_37169","NC_001501",79.365,2.36e-16,87.9,126,99.9999,"Varicella-zoster virus","Possible lymphoma; Indirect cancer effects","Latent infection; Immune suppression; Chronic inflammation","Emerging","3_Potential","Low"
