"Sample","QueryID","SubjectID","Identity","Evalue","Bitscore","AlignmentLength","Coverage","Species","Cancer_Association","Mechanism","Evidence_Level","Relevance_Level","Confidence"
"HT10RB_vs_bact_coverage_filtered_hits","k127_1693","NZ_MLYG01000019",75.155,1.24e-26,124,322,241.9991,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"HT10RB_vs_bact_coverage_filtered_hits","k127_1693","NZ_MLRJ01000019",75.155,1.24e-26,124,322,241.9991,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"HT10RB_vs_bact_coverage_filtered_hits","k127_1693","NZ_MLSM01000018",75.155,1.24e-26,124,322,241.9991,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"HT10RB_vs_bact_coverage_filtered_hits","k127_1693","NZ_MLSQ01000022",75.155,1.24e-26,124,322,241.9991,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"HT10RB_vs_bact_coverage_filtered_hits","k127_1693","NZ_MLXY01000024",75.155,1.24e-26,124,322,241.9991,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"HT10RB_vs_bact_coverage_filtered_hits","k127_1693","NZ_MLXS01000025",75.155,1.24e-26,124,322,241.9991,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"HT10RB_vs_bact_coverage_filtered_hits","k127_1693","NZ_MLWB01000035",75.155,1.24e-26,124,322,241.9991,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"HT10RB_vs_bact_coverage_filtered_hits","k127_1693","NZ_MLUD01000021",75.155,1.24e-26,124,322,241.9991,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"HT10RB_vs_bact_coverage_filtered_hits","k127_1693","NZ_MLYZ01000021",75.155,1.24e-26,124,322,241.9991,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"HT10RB_vs_bact_coverage_filtered_hits","k127_1693","NZ_MLSP01000022",75.155,1.24e-26,124,322,241.9991,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"HT10RB_vs_bact_coverage_filtered_hits","k127_1693","NZ_MLZF01000029",75.155,1.24e-26,124,322,241.9991,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"HT10RB_vs_bact_coverage_filtered_hits","k127_1693","NZ_MLSH01000020",75.155,1.24e-26,124,322,241.9991,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"HT10RB_vs_bact_coverage_filtered_hits","k127_1693","NZ_MLYY01000023",75.155,1.24e-26,124,322,241.9991,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"HT10RB_vs_bact_coverage_filtered_hits","k127_1693","NZ_MLYC01000020",75.155,1.24e-26,124,322,241.9991,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"HT10RB_vs_bact_coverage_filtered_hits","k127_1693","NZ_MLXZ01000020",75.155,1.24e-26,124,322,241.9991,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_FLBN01000099",76.136,4.62e-26,122,264,200.99904,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"CPCT02290001T_vs_bact_coverage_filtered_hits","k127_2792","NZ_MLRE01000049",78.723,7.66e-26,122,188,147.99924,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_17906","NZ_MLRI01000021",85.841,1.64e-25,121,113,97.00033,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_17906","NZ_MLRE01000049",85.841,1.64e-25,121,113,97.00033,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_17906","NZ_MLRZ01000037",85.841,1.64e-25,121,113,97.00033,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_17906","NZ_MLRO01000021",85.841,1.64e-25,121,113,97.00033,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_17906","NZ_MLXR01000021",85.841,1.64e-25,121,113,97.00033,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_17906","NZ_MLRG01000021",85.841,1.64e-25,121,113,97.00033,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_17906","NZ_MLYG01000019",85.841,1.64e-25,121,113,97.00033,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_17906","NZ_MLRJ01000019",85.841,1.64e-25,121,113,97.00033,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_17906","NZ_MLSM01000018",85.841,1.64e-25,121,113,97.00033,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_17906","NZ_MLSQ01000022",85.841,1.64e-25,121,113,97.00033,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_17906","NZ_MLXY01000024",85.841,1.64e-25,121,113,97.00033,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_17906","NZ_MLXS01000025",85.841,1.64e-25,121,113,97.00033,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_17906","NZ_MLWB01000035",85.841,1.64e-25,121,113,97.00033,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_17906","NZ_MLUD01000021",85.841,1.64e-25,121,113,97.00033,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_17906","NZ_MLRC01000027",85.841,1.64e-25,121,113,97.00033,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_17906","NZ_MLYZ01000021",85.841,1.64e-25,121,113,97.00033,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_17906","NZ_MLSP01000022",85.841,1.64e-25,121,113,97.00033,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_17906","NZ_MLZF01000029",85.841,1.64e-25,121,113,97.00033,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_17906","NZ_MLSH01000020",85.841,1.64e-25,121,113,97.00033,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_17906","NZ_MLYY01000023",85.841,1.64e-25,121,113,97.00033,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_17906","NZ_MLYC01000020",85.841,1.64e-25,121,113,97.00033,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_17906","NZ_MLXZ01000020",85.841,1.64e-25,121,113,97.00033,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_FLBI01000046",89.474,1.83e-25,121,95,85.0003,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_FLBN01000099",89.474,1.83e-25,121,95,85.0003,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_MLRI01000021",89.474,1.83e-25,121,95,85.0003,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_MLRE01000049",89.474,1.83e-25,121,95,85.0003,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_FLCN01000004",89.474,1.83e-25,121,95,85.0003,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_MLRZ01000037",89.474,1.83e-25,121,95,85.0003,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_MLRO01000021",89.474,1.83e-25,121,95,85.0003,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_MLXR01000021",89.474,1.83e-25,121,95,85.0003,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_MLRG01000021",89.474,1.83e-25,121,95,85.0003,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_MLYG01000019",89.474,1.83e-25,121,95,85.0003,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_MLRJ01000019",89.474,1.83e-25,121,95,85.0003,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_MLSM01000018",89.474,1.83e-25,121,95,85.0003,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_MLSQ01000022",89.474,1.83e-25,121,95,85.0003,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_MLXY01000024",89.474,1.83e-25,121,95,85.0003,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_MLXS01000025",89.474,1.83e-25,121,95,85.0003,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_MLWB01000035",89.474,1.83e-25,121,95,85.0003,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_MLUD01000021",89.474,1.83e-25,121,95,85.0003,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_MLRC01000027",89.474,1.83e-25,121,95,85.0003,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_MLYZ01000021",89.474,1.83e-25,121,95,85.0003,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_MLSP01000022",89.474,1.83e-25,121,95,85.0003,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_MLZF01000029",89.474,1.83e-25,121,95,85.0003,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_MLSH01000020",89.474,1.83e-25,121,95,85.0003,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_MLYY01000023",89.474,1.83e-25,121,95,85.0003,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_MLYC01000020",89.474,1.83e-25,121,95,85.0003,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_MLXZ01000020",89.474,1.83e-25,121,95,85.0003,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Low"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_4552","NZ_JBGJJV010000032",89.474,1.83e-25,121,95,85.0003,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_MLRE01000049",85.841,1.66e-25,121,113,97.00033,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_MLRZ01000037",85.841,1.66e-25,121,113,97.00033,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_MLWB01000035",85.841,1.66e-25,121,113,97.00033,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_MLZF01000029",85.841,1.66e-25,121,113,97.00033,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_MLRI01000021",85.841,1.66e-25,121,113,97.00033,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_MLRO01000021",85.841,1.66e-25,121,113,97.00033,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_MLXR01000021",85.841,1.66e-25,121,113,97.00033,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_MLRG01000021",85.841,1.66e-25,121,113,97.00033,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_MLYG01000019",85.841,1.66e-25,121,113,97.00033,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_MLRJ01000019",85.841,1.66e-25,121,113,97.00033,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_MLSM01000018",85.841,1.66e-25,121,113,97.00033,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_MLSQ01000022",85.841,1.66e-25,121,113,97.00033,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_MLXY01000024",85.841,1.66e-25,121,113,97.00033,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_MLXS01000025",85.841,1.66e-25,121,113,97.00033,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_MLUD01000021",85.841,1.66e-25,121,113,97.00033,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_MLRC01000027",85.841,1.66e-25,121,113,97.00033,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_MLYZ01000021",85.841,1.66e-25,121,113,97.00033,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_MLSP01000022",85.841,1.66e-25,121,113,97.00033,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_MLSH01000020",85.841,1.66e-25,121,113,97.00033,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_MLYY01000023",85.841,1.66e-25,121,113,97.00033,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_MLYC01000020",85.841,1.66e-25,121,113,97.00033,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_7582","NZ_MLXZ01000020",85.841,1.66e-25,121,113,97.00033,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Low"
"CPCT02230120T_vs_bact_coverage_filtered_hits","k127_6007","NZ_MLRI01000021",91.86,1.99e-25,121,86,78.9996,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"CPCT02230120T_vs_bact_coverage_filtered_hits","k127_6007","NZ_MLRO01000021",91.86,1.99e-25,121,86,78.9996,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02230120T_vs_bact_coverage_filtered_hits","k127_6007","NZ_MLXR01000021",91.86,1.99e-25,121,86,78.9996,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02230120T_vs_bact_coverage_filtered_hits","k127_6007","NZ_MLRG01000021",91.86,1.99e-25,121,86,78.9996,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02230120T_vs_bact_coverage_filtered_hits","k127_6007","NZ_MLYG01000019",91.86,1.99e-25,121,86,78.9996,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02230120T_vs_bact_coverage_filtered_hits","k127_6007","NZ_MLRJ01000019",91.86,1.99e-25,121,86,78.9996,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02230120T_vs_bact_coverage_filtered_hits","k127_6007","NZ_MLSM01000018",91.86,1.99e-25,121,86,78.9996,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02230120T_vs_bact_coverage_filtered_hits","k127_6007","NZ_MLSQ01000022",91.86,1.99e-25,121,86,78.9996,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02230120T_vs_bact_coverage_filtered_hits","k127_6007","NZ_MLXY01000024",91.86,1.99e-25,121,86,78.9996,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02230120T_vs_bact_coverage_filtered_hits","k127_6007","NZ_MLXS01000025",91.86,1.99e-25,121,86,78.9996,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02230120T_vs_bact_coverage_filtered_hits","k127_6007","NZ_MLUD01000021",91.86,1.99e-25,121,86,78.9996,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"CPCT02230120T_vs_bact_coverage_filtered_hits","k127_6007","NZ_MLRC01000027",91.86,1.99e-25,121,86,78.9996,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"CPCT02230120T_vs_bact_coverage_filtered_hits","k127_6007","NZ_MLYZ01000021",91.86,1.99e-25,121,86,78.9996,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"CPCT02230120T_vs_bact_coverage_filtered_hits","k127_6007","NZ_MLSP01000022",91.86,1.99e-25,121,86,78.9996,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"CPCT02230120T_vs_bact_coverage_filtered_hits","k127_6007","NZ_MLSH01000020",91.86,1.99e-25,121,86,78.9996,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"CPCT02230120T_vs_bact_coverage_filtered_hits","k127_6007","NZ_MLYY01000023",91.86,1.99e-25,121,86,78.9996,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"CPCT02230120T_vs_bact_coverage_filtered_hits","k127_6007","NZ_MLYC01000020",91.86,1.99e-25,121,86,78.9996,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"CPCT02230120T_vs_bact_coverage_filtered_hits","k127_6007","NZ_MLXZ01000020",91.86,1.99e-25,121,86,78.9996,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Low"
