"Sample","QueryID","SubjectID","Identity","Evalue","Bitscore","AlignmentLength","Coverage","Species","Cancer_Association","Mechanism","Evidence_Level","Relevance_Level","Confidence"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_2979","NZ_MLVX01000038",89.873,2.4e-48,195,158,141.99934,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_46927","NZ_MLSZ01000019",90.132,2.42e-48,195,152,137.00064,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_46927","NZ_MLSN01000023",90.132,2.42e-48,195,152,137.00064,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_46927","NZ_MLVX01000038",90.132,2.42e-48,195,152,137.00064,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_46927","NZ_JAMKRA010000075",90.132,2.42e-48,195,152,137.00064,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_46927","NZ_JAMKQZ010000090",90.132,2.42e-48,195,152,137.00064,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_46927","NZ_JAMKTM010000045",90.132,2.42e-48,195,152,137.00064,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_46928","NZ_MLSZ01000019",90.132,2.42e-48,195,152,137.00064,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_46928","NZ_MLSN01000023",90.132,2.42e-48,195,152,137.00064,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_46928","NZ_MLVX01000038",90.132,2.42e-48,195,152,137.00064,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_46928","NZ_JAMKRA010000075",90.132,2.42e-48,195,152,137.00064,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_46928","NZ_JAMKQZ010000090",90.132,2.42e-48,195,152,137.00064,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_46928","NZ_JAMKTM010000045",90.132,2.42e-48,195,152,137.00064,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"HT04RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_4762","NZ_JAMKRA010000075",91.489,2.4e-48,195,141,128.99949,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"HT04RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_4762","NZ_JAMKTM010000045",91.489,2.4e-48,195,141,128.99949,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_4116","NZ_JAMKRA010000075",94.444,2.42e-48,195,126,118.99944,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_4116","NZ_JAMKTM010000045",94.444,2.42e-48,195,126,118.99944,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"HT06RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_12762","NZ_MLSZ01000019",90.476,2.42e-48,195,147,132.99972,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"HT06RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_12762","NZ_MLSN01000023",90.476,2.42e-48,195,147,132.99972,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"HT06RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_12762","NZ_MLVX01000038",90.476,2.42e-48,195,147,132.99972,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"HT06RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_12762","NZ_JAMKRA010000075",90.476,2.42e-48,195,147,132.99972,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"HT06RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_12762","NZ_JAMKQZ010000090",91.489,2.42e-48,195,141,128.99949,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"HT06RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_12762","NZ_JAMKTM010000045",90.476,2.42e-48,195,147,132.99972,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_15944","NZ_MLSZ01000019",90.476,2.38e-48,195,147,132.99972,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_15944","NZ_MLSN01000023",90.476,2.38e-48,195,147,132.99972,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_15944","NZ_MLVX01000038",90.476,2.38e-48,195,147,132.99972,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_15944","NZ_JAMKRA010000075",90.476,2.38e-48,195,147,132.99972,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_15944","NZ_JAMKQZ010000090",91.489,2.38e-48,195,141,128.99949,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_15944","NZ_JAMKTM010000045",90.476,2.38e-48,195,147,132.99972,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_15945","NZ_MLSZ01000019",90.476,2.4e-48,195,147,132.99972,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_15945","NZ_MLSN01000023",90.476,2.4e-48,195,147,132.99972,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_15945","NZ_MLVX01000038",90.476,2.4e-48,195,147,132.99972,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_15945","NZ_JAMKRA010000075",90.476,2.4e-48,195,147,132.99972,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_15945","NZ_JAMKQZ010000090",91.489,2.4e-48,195,141,128.99949,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_15945","NZ_JAMKTM010000045",90.476,2.4e-48,195,147,132.99972,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_16218","NZ_JAMKRA010000075",90,8.62e-48,193,150,135,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_16218","NZ_JAMKQZ010000090",90,8.62e-48,193,150,135,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_16218","NZ_JAMKTM010000045",90,8.62e-48,193,150,135,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_16219","NZ_JAMKRA010000075",90,8.62e-48,193,150,135,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_16219","NZ_JAMKQZ010000090",90,8.62e-48,193,150,135,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_16219","NZ_JAMKTM010000045",90,8.62e-48,193,150,135,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_16221","NZ_JAMKRA010000075",90,8.62e-48,193,150,135,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_16221","NZ_JAMKQZ010000090",90,8.62e-48,193,150,135,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_16221","NZ_JAMKTM010000045",90,8.62e-48,193,150,135,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_16224","NZ_JAMKRA010000075",90,8.62e-48,193,150,135,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_16224","NZ_JAMKQZ010000090",90,8.62e-48,193,150,135,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_16224","NZ_JAMKTM010000045",90,8.62e-48,193,150,135,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES05RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_33916","NZ_JAMKRA010000075",89.441,8.69e-48,193,161,144.00001,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES05RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_33916","NZ_JAMKQZ010000090",89.441,8.69e-48,193,161,144.00001,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES05RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_33916","NZ_JAMKTM010000045",89.441,8.69e-48,193,161,144.00001,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES05RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_30470","NZ_MLSZ01000019",89.933,8.62e-48,193,149,134.00017,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"ES05RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_30470","NZ_MLSN01000023",89.933,8.62e-48,193,149,134.00017,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"ES05RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_30470","NZ_MLVX01000038",89.933,8.62e-48,193,149,134.00017,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"HT04RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_5686","NZ_MLVX01000038",91.034,8.62e-48,193,145,131.9993,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"HT05RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_16584","NZ_MLVX01000038",92.537,8.48e-48,193,134,123.99958,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"HT05RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_16584","NZ_JAMKRA010000075",92.537,8.48e-48,193,134,123.99958,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"HT05RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_16584","NZ_JAMKTM010000045",92.537,8.48e-48,193,134,123.99958,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"HT06RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_17512","NZ_JAMKRA010000075",89.441,8.69e-48,193,161,144.00001,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"HT06RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_17512","NZ_JAMKQZ010000090",89.441,8.69e-48,193,161,144.00001,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"HT06RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_17512","NZ_JAMKTM010000045",89.441,8.69e-48,193,161,144.00001,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"HT06RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_19782","NZ_MLSZ01000019",89.933,8.69e-48,193,149,134.00017,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"HT06RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_19782","NZ_MLSN01000023",89.933,8.69e-48,193,149,134.00017,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"HT06RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_19782","NZ_MLVX01000038",89.933,8.69e-48,193,149,134.00017,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_4857","NZ_JAMKRA010000075",94.4,8.62e-48,193,125,118,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_4857","NZ_JAMKTM010000045",94.4,8.62e-48,193,125,118,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_2980","NZ_JAMKRA010000075",89.375,3.1e-47,191,160,143,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_2980","NZ_JAMKQZ010000090",89.375,3.1e-47,191,160,143,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_2980","NZ_JAMKTM010000045",89.375,3.1e-47,191,160,143,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES03RB_L6.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_67129","NZ_JAMKRA010000075",90.604,3.13e-47,191,149,134.99996,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES03RB_L6.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_67129","NZ_JAMKTM010000045",90.604,3.13e-47,191,149,134.99996,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_46892","NZ_MLSZ01000019",89.308,3.13e-47,191,159,141.99972,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_46892","NZ_MLSN01000023",89.308,3.13e-47,191,159,141.99972,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_46892","NZ_MLVX01000038",89.308,3.13e-47,191,159,141.99972,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_46893","NZ_MLSZ01000019",89.308,3.13e-47,191,159,141.99972,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_46893","NZ_MLSN01000023",89.308,3.13e-47,191,159,141.99972,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_46893","NZ_MLVX01000038",89.308,3.13e-47,191,159,141.99972,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20591","NZ_JAMKRA010000075",89.375,3.1e-47,191,160,143,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20591","NZ_JAMKQZ010000090",89.375,3.1e-47,191,160,143,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20591","NZ_JAMKTM010000045",89.375,3.1e-47,191,160,143,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES02RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_43188","NZ_MLSZ01000019",89.333,1.12e-46,189,150,133.9995,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"ES02RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_43188","NZ_MLSN01000023",89.333,1.12e-46,189,150,133.9995,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"ES02RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_43188","NZ_MLVX01000038",89.333,1.12e-46,189,150,133.9995,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"ES02RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_43188","NZ_JAMKRA010000075",89.333,1.12e-46,189,150,133.9995,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES02RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_43188","NZ_JAMKQZ010000090",89.333,1.12e-46,189,150,133.9995,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES02RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_43188","NZ_JAMKTM010000045",89.333,1.12e-46,189,150,133.9995,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES03RB_L6.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20170","NZ_MLSZ01000019",90.411,1.08e-46,189,146,132.00006,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"ES03RB_L6.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20170","NZ_MLSN01000023",90.411,1.08e-46,189,146,132.00006,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"ES03RB_L6.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20170","NZ_MLVX01000038",90.411,1.08e-46,189,146,132.00006,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"ES03RB_L6.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20170","NZ_JAMKRA010000075",90.411,1.08e-46,189,146,132.00006,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES03RB_L6.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20170","NZ_JAMKQZ010000090",90.411,1.08e-46,189,146,132.00006,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"ES03RB_L6.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20170","NZ_JAMKTM010000045",90.411,1.08e-46,189,146,132.00006,"Streptococcus mitis","Oral cancer inhibition","Competitive inhibition of pathogenic bacteria (potential protective)","Experimental Strong","4_Experimental","Low"
"HT04RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_4762","NZ_MLSZ01000019",90.78,1.12e-46,189,141,127.9998,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"HT04RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_4762","NZ_MLSN01000023",90.78,1.12e-46,189,141,127.9998,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"HT04RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_4762","NZ_MLVX01000038",90.78,1.12e-46,189,141,127.9998,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_15943","NZ_MLSZ01000019",89.796,1.12e-46,189,147,132.00012,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_15943","NZ_MLSN01000023",89.796,1.12e-46,189,147,132.00012,"Stenotrophomonas maltophilia","Emerging lung cancer; Nosocomial cancer infections","Multidrug resistance; chronic pulmonary inflammation","Experimental","4_Experimental","Low"
